Timestamp,Temperature,Humidity,PH,Rainfall,Nitrogen,Phosphorus,Potassium,Organic_matter,Wind_speed,CO2_concentration,Soil_moisture,Plant_id,Sensor_id 
10/1/2025 8:00,28.52396666,55.77264351,7.39389918,61.32935611,11,53,24,6.708921808,11.80332913,360.0404157,18.25043343,510,510
11/1/2025 8:00,31.02215872,45.89239456,6.68727523,53.56783314,40,49,17,2.135979121,9.826256579,389.8110347,17.04858596,511,511
12/1/2025 8:00,25.74095321,45.38497051,7.88118645,67.43488235,38,56,25,5.111341365,2.418921186,403.1371435,24.86856131,512,512
13/1/2025 8:00,31.70447482,56.85420099,5.875333778,44.94317432,27,43,23,2.230219093,12.72809802,417.4658935,27.80665923,513,513
14/1/2025 8:00,24.47876451,58.51663927,8.202706015,34.96933295,24,38,22,5.584262873,16.6370687,436.7602167,23.25719905,514,514
15/1/2025 8:00,31.46511256,51.79939437,8.985348193,74.44330654,23,45,21,1.386371827,16.35387,419.7411383,18.11865345,515,515
16/1/2025 8:00,25.60973447,50.7330069,5.87707519,53.39249517,29,57,20,3.651611546,6.323442573,392.0534577,29.16974292,516,516
17/1/2025 8:00,30.30260453,47.18283631,7.707595055,68.04039813,31,35,23,7.61326629,12.56857852,392.9769193,25.35251598,517,517
18/1/2025 8:00,28.17489437,43.6672299,4.524171562,45.78172762,0,55,25,9.63618626,7.028669528,431.9242703,28.09551241,518,518
19/1/2025 8:00,25.50634557,44.8302551,9.926212291,74.32635105,7,45,22,9.334824332,3.099919014,420.0316152,10.92608465,519,519
20/1/2025 8:00,31.12896766,43.58788762,6.455592696,32.76742894,17,58,25,7.806016031,1.282793014,359.041482,24.12568989,520,520
21/1/2025 8:00,26.34043268,55.59160391,8.016210782,35.1051197,11,44,17,6.123651615,4.911955141,437.3320464,11.57378035,521,521
22/1/2025 8:00,28.23494706,61.5620517,3.71105919,72.66666443,22,49,22,3.885654009,0.46316321,420.2969596,11.26537675,522,522
23/1/2025 8:00,27.04453473,49.32609633,5.49091063,48.25207759,9,51,19,9.9018782,5.430332916,381.3321364,26.02707291,523,523
24/1/2025 8:00,25.16125354,55.25435777,9.254089438,40.89732789,28,48,15,1.010358799,8.218976407,355.2423371,13.52533284,524,524
25/1/2025 8:00,27.3179125,51.66921088,6.005242945,32.55919573,26,50,19,9.261260354,18.42835587,422.6072932,19.01807657,525,525
26/1/2025 8:00,25.4123765,49.66474269,7.437078236,31.87416982,36,56,20,9.770668478,14.72772873,384.0401346,19.39325906,526,526
27/1/2025 8:00,31.21629982,46.01868196,3.808429173,53.1205277,8,60,18,9.695467732,12.98108935,362.8167263,13.46856493,527,527
28/1/2025 8:00,30.573999,58.22686794,5.818219385,62.74803826,24,37,21,2.002890494,9.123552992,388.2706318,25.30303828,528,528
29/1/2025 8:00,25.42517036,53.2208266,4.52363558,46.19374559,22,43,24,4.428483982,4.127735518,364.0642441,10.38472275,529,529
30/1/2025 8:00,27.09400578,43.65305437,3.510404312,41.53749535,36,43,24,6.646557314,9.928861499,351.1731042,29.5591348,530,530
31/1/2025 8:00,24.30935081,56.32938343,6.030447288,58.99536268,22,44,24,1.175085103,9.440381296,437.6713263,27.88877649,531,531
1/2/2025 8:00,30.06142622,45.90067655,5.498340808,41.0550915,17,43,22,1.048218972,14.15038244,414.6402457,11.44540723,532,532
2/2/2025 8:00,28.09568993,60.9835384,4.61136408,33.84110759,8,45,15,7.549278946,1.114335701,417.9519317,24.50491064,533,533
3/2/2025 8:00,26.33908791,40.00933429,5.545219232,55.50429227,7,56,23,4.154018484,8.597360115,428.3681702,20.44935178,534,534
4/2/2025 8:00,28.61409059,57.14218792,8.292875734,57.02891698,36,57,16,9.501114989,4.176318845,433.4767292,18.46843246,535,535
5/2/2025 8:00,28.70012137,44.359648,3.828031463,44.11622138,11,45,19,5.445899021,2.864367921,431.9444277,19.20084966,536,536
6/2/2025 8:00,24.21610338,59.79236306,8.869532817,42.24783476,6,36,22,6.250102931,1.590128333,368.0483287,24.40959784,537,537
7/2/2025 8:00,28.50677929,45.20094476,3.793575185,66.1761456,17,57,20,9.144692149,7.463916927,404.4048518,27.57426251,538,538
8/2/2025 8:00,25.97948991,64.95585424,4.193189124,72.19245835,4,47,20,4.11430305,4.055158152,377.1448463,12.48625698,539,539
9/2/2025 8:00,30.88482722,41.36561835,7.661537348,55.053805,9,49,16,1.711921117,5.506013211,401.7716044,24.9319049,540,540
10/2/2025 8:00,25.5042419,61.66852372,9.392694614,65.07981523,25,51,24,4.223864136,4.202151055,382.6804303,23.43091036,541,541
11/2/2025 8:00,25.12528913,51.33189406,4.516154055,38.48678973,36,44,21,9.152760417,0.838297216,432.3707533,14.11391294,542,542
12/2/2025 8:00,27.10508014,63.56791363,5.794289715,62.20279647,21,38,20,2.647659583,15.99740602,446.3641431,21.21334205,543,543
13/2/2025 8:00,31.1006247,44.82069159,7.354286985,70.79934452,37,57,20,9.989037781,5.476392028,430.1141064,14.26583798,544,544
14/2/2025 8:00,26.45707778,56.40226277,5.993513566,64.16167699,32,48,18,9.134486156,3.126782159,362.4001194,25.22784621,545,545
15/2/2025 8:00,30.04132304,63.56222995,8.620107545,31.83192392,29,44,20,3.650757591,19.42756276,433.0816327,19.35632207,546,546
16/2/2025 8:00,27.77799528,54.82130787,9.45949344,50.28438729,25,51,18,9.685597517,8.926745766,421.6335418,12.14174157,547,547
17/2/2025 8:00,30.99256944,43.02151392,8.0344125,58.27600682,10,44,24,2.373305627,6.734449418,421.4665217,20.60356975,548,548
18/2/2025 8:00,26.4908332,47.36534833,5.414492777,36.99362831,23,35,18,2.865425094,0.352041293,374.7718295,10.17966023,549,549
19/2/2025 8:00,31.96987867,57.17377029,6.276004336,64.25520357,9,60,23,2.72682105,3.720483702,359.8508739,13.79313101,550,550
20/2/2025 8:00,25.36140526,46.82652785,9.160691747,55.60523179,3,58,21,5.50665197,10.60706019,410.7766901,16.42641149,551,551
21/2/2025 8:00,25.54249137,56.96640758,7.887658711,48.46797044,22,42,22,5.821035326,9.302279966,368.4476586,26.03319189,552,552
22/2/2025 8:00,28.99319096,62.85948245,8.183844843,70.4713043,12,39,21,6.999225023,9.176797867,401.0418308,19.10396294,553,553
23/2/2025 8:00,29.34317422,60.50320928,9.072011412,34.03335472,39,36,22,6.522792198,18.18807349,373.1951168,23.74811195,554,554
24/2/2025 8:00,28.63618921,61.39451307,7.702287236,68.54877876,32,41,16,5.147947202,8.994484001,417.2021828,25.25617477,555,555
25/2/2025 8:00,24.83206631,44.17085032,5.88509677,52.0810886,30,41,15,2.688074361,0.242240568,361.0616734,15.57349307,556,556
26/2/2025 8:00,25.44689075,58.55363573,6.16496284,57.04826619,19,36,22,6.436226641,12.71597419,354.3590809,12.47276094,557,557
27/2/2025 8:00,31.01274943,62.40392519,3.504752314,63.77192383,4,46,15,8.967959669,10.63028859,395.6883338,15.32162746,558,558
28/2/2025 8:00,27.06179658,52.3003173,7.388007483,60.74583498,21,39,20,5.412942836,7.464662212,413.4145468,19.13251841,559,559
1/3/2025 8:00,27.0956288,42.26206161,8.340398059,71.1271039,35,57,25,9.757850622,5.903231338,441.9474145,23.56947337,560,560
2/3/2025 8:00,28.56800579,57.30636014,8.66077954,64.53027638,22,55,24,8.978364105,18.74376193,444.2638825,22.1259895,561,561
3/3/2025 8:00,28.79929247,49.84213387,3.558822825,40.85534718,35,51,17,3.023106519,9.298069441,439.2167562,27.58410011,562,562
4/3/2025 8:00,27.94293692,45.41393636,5.9565851,69.66289997,17,56,17,7.951117758,19.01013031,424.5954521,13.35174553,563,563
5/3/2025 8:00,30.47757686,61.58245338,9.416003106,61.86633917,28,57,17,8.571635824,6.969204723,418.6473446,11.73778744,564,564
6/3/2025 8:00,30.58139475,50.77148138,8.18422855,64.58559639,22,36,16,2.98272603,0.04434389,373.8366819,16.49963048,565,565
7/3/2025 8:00,26.85911286,41.81420849,5.131779302,44.13827124,11,41,19,4.613717836,1.055976623,446.6784616,29.1720888,566,566
8/3/2025 8:00,26.31051759,61.18749126,6.294130313,35.73403813,38,38,18,5.300930896,1.510135041,374.0844989,23.30698594,567,567
9/3/2025 8:00,28.77833449,44.2252605,7.991902443,33.95825723,23,37,24,1.783110939,11.86436429,382.6424804,23.60953809,568,568
10/3/2025 8:00,28.90245417,43.35365671,8.923095695,71.90018566,25,35,20,9.084841755,8.882671494,439.5483467,16.33277228,569,569
11/3/2025 8:00,29.37687468,57.69622912,6.878498176,38.34303462,40,45,20,8.642639871,3.042228008,382.0353649,26.64982268,570,570
12/3/2025 8:00,24.17093241,58.25204566,5.243634849,59.18953429,23,58,19,6.121328424,15.79577432,362.0508627,29.47173475,571,571
13/3/2025 8:00,26.65333029,59.79023382,7.550090941,36.91852635,2,56,23,5.350897653,14.61736377,409.7672771,21.90536637,572,572
14/3/2025 8:00,28.19912143,53.50567601,8.709291688,52.13580529,3,56,17,5.799886961,3.208842631,359.4575019,19.47215996,573,573
15/3/2025 8:00,28.76488954,52.62741529,7.792508068,55.21606732,26,51,25,1.054798398,19.6144926,421.9934207,10.12783375,574,574
16/3/2025 8:00,29.3499706,61.25353851,8.055908858,40.82840673,39,42,20,7.776503451,19.22907808,442.0775687,23.75561075,575,575
17/3/2025 8:00,28.00937423,52.60950014,4.397698806,36.01203025,27,59,20,5.387893739,10.53191006,352.0201066,19.80094187,576,576
18/3/2025 8:00,26.85851927,48.8246387,5.952384957,34.7426459,24,45,19,3.071545154,14.7397746,440.9807228,17.93170256,577,577
19/3/2025 8:00,31.2123945,40.92604945,8.532078733,53.78769958,7,40,17,2.591764083,11.55229688,405.9415888,17.6949517,578,578
20/3/2025 8:00,24.20422636,61.43378674,7.224193642,46.0203959,15,45,23,7.877867228,15.8210063,367.8267684,17.04252766,579,579
21/3/2025 8:00,29.98835437,49.60384796,4.931890506,52.92929636,26,52,23,6.391610485,7.1874702,374.9419587,29.20692204,580,580
22/3/2025 8:00,29.93964907,54.61813464,4.626212446,45.43669946,20,45,16,4.828964834,7.045532782,436.0627098,26.74203319,581,581
23/3/2025 8:00,31.2119298,41.55934359,5.026003659,68.80141783,34,54,24,9.878524684,5.468808989,380.8840255,16.99798685,582,582
24/3/2025 8:00,26.80474415,48.23991436,3.5253661,43.87801983,19,51,25,7.581773118,8.995700364,376.2277612,15.86987575,583,583
25/3/2025 8:00,31.49398069,62.84916863,8.86979671,64.56807592,29,41,21,7.363523664,3.577615507,374.3033971,19.3205337,584,584
26/3/2025 8:00,30.99694676,46.42693735,9.406887533,38.31597852,20,50,22,3.473586585,2.51573601,362.9002322,13.71679017,585,585
27/3/2025 8:00,29.61253065,63.04749127,5.80428611,50.1978269,11,40,23,9.855034058,3.211874005,368.173735,19.41220597,586,586
28/3/2025 8:00,29.97604322,57.03184356,8.35495812,44.86052932,15,54,15,6.251351461,0.868722415,423.1969075,17.70359435,587,587
29/3/2025 8:00,30.88883074,52.62696801,8.634929739,55.51932414,35,55,22,6.03479047,12.48794711,396.4955375,13.85272937,588,588
30/3/2025 8:00,30.39321309,60.16299493,7.699200949,35.37493212,9,59,25,4.391306634,15.8863155,408.4719043,26.94024649,589,589
31/3/2025 8:00,30.43683729,55.20522037,5.261285926,30.92014047,40,45,18,9.448169682,9.285440757,398.1252043,19.39389437,590,590
1/4/2025 8:00,25.32688786,63.18180319,9.112771682,32.71129281,35,38,19,5.456191736,6.68929306,438.3475448,22.96719134,591,591
2/4/2025 8:00,30.53684308,59.96664731,4.605700542,33.48919022,14,58,17,3.714818815,11.68889011,374.6230528,15.96868205,592,592
3/4/2025 8:00,30.38257873,40.5926071,7.115994051,47.95406479,40,55,18,1.444333864,1.714002173,406.8029869,17.32033549,593,593
4/4/2025 8:00,24.01825377,53.76623369,7.214078621,35.03404425,18,36,23,7.281712216,4.579585658,434.83295,29.81979591,594,594
5/4/2025 8:00,28.69841277,61.14754363,9.93509073,65.67591794,35,52,15,2.81227836,2.049268639,366.5838567,19.30385654,595,595
6/4/2025 8:00,29.33743412,49.00323081,8.914074888,42.44054315,4,59,22,8.617960889,19.51203688,410.0186662,21.83024655,596,596
7/4/2025 8:00,27.96583691,61.34900107,8.639586199,70.10472076,22,51,16,9.183517131,3.226164268,373.2593844,21.69539747,597,597
8/4/2025 8:00,24.86803974,48.27531965,8.621514073,63.9187654,33,47,17,5.731886624,10.91530346,428.375723,20.20665625,598,598
9/4/2025 8:00,25.87682261,45.96341933,5.838508699,38.53254678,2,51,17,8.666025086,1.133607535,405.5673852,26.22282844,599,599
10/4/2025 8:00,31.01963639,49.9767522,3.532008668,32.81296548,16,51,21,9.79209631,12.44540366,432.6489154,16.28911809,600,600
11/4/2025 8:00,27.43329405,87.80507732,7.18530147,54.73367631,19,55,20,3.960387901,13.42307552,386.2801186,18.50034532,601,601
12/4/2025 8:00,28.3340432,80.77275974,7.034214276,38.7976407,8,54,20,4.64111698,9.482870918,447.4761784,25.99438132,602,602
13/4/2025 8:00,27.01470397,84.34262707,6.635968698,55.296354,36,55,20,8.438937608,11.09723252,377.6764343,20.3372897,603,603
14/4/2025 8:00,28.17432665,81.04554836,6.828187499,36.35720652,10,56,16,9.592362939,13.04282171,441.1948673,16.40039078,604,604
15/4/2025 8:00,29.87888063,87.32761241,6.89077995,44.75215854,22,56,17,1.156767228,19.40927317,385.6941516,14.82413869,605,605
16/4/2025 8:00,29.89232778,89.71503316,7.165121109,42.99498978,9,57,24,7.487938255,5.482904342,368.12316,14.93337815,606,606
17/4/2025 8:00,28.56212158,83.24855855,6.935804256,56.48265193,34,59,23,2.758058528,4.259003457,401.9774934,23.46782687,607,607
18/4/2025 8:00,27.53592929,85.5701901,7.196774236,53.01899249,31,51,25,1.136563533,12.17076184,358.5510238,22.26648866,608,608
19/4/2025 8:00,29.68361658,87.93598094,6.990095452,41.82490236,0,49,18,8.119511928,11.29755032,403.1459617,15.22168611,609,609
20/4/2025 8:00,28.14448546,82.1193047,7.064782138,46.75690086,21,39,20,5.157938844,15.5977338,352.8317846,27.03941475,610,610
21/4/2025 8:00,29.53037621,86.73346018,7.156563094,59.87232071,28,35,22,3.507004955,7.18108721,369.5197552,25.76926696,611,611
22/4/2025 8:00,27.88352946,86.45147631,6.364967184,44.64407105,17,52,17,7.343624061,10.98500564,417.2333981,29.02014458,612,612
23/4/2025 8:00,28.22471276,82.35916228,6.428054409,44.01206619,24,42,23,3.72223019,10.22804677,393.7271182,10.32759641,613,613
24/4/2025 8:00,29.008124,84.96089355,6.664187809,45.91011391,28,46,16,7.894192161,10.84826663,441.4060667,16.48240902,614,614
25/4/2025 8:00,29.75538903,86.45193297,6.637677489,37.54602719,21,38,21,2.328197403,9.213701642,368.0370073,25.53461711,615,615
26/4/2025 8:00,29.78416743,85.16906976,6.79385576,40.77872823,34,60,25,7.24911454,5.412625832,382.9915255,27.26825166,616,616
27/4/2025 8:00,27.8640132,80.4513142,6.852884643,42.83053902,19,53,22,1.726323011,6.559501911,425.0386265,19.95737601,617,617
28/4/2025 8:00,27.11026483,84.96771717,7.121571293,51.52617423,31,58,15,9.305888227,12.95815428,407.191065,22.27699048,618,618
29/4/2025 8:00,27.11030369,83.64274107,6.883308033,49.11964582,19,35,24,9.178806464,16.376119,413.5326488,21.75351819,619,619
30/4/2025 8:00,28.95451232,89.07866095,6.421271178,57.65901369,24,53,17,3.579012473,13.17095576,397.9251954,26.87198588,620,620
1/5/2025 8:00,29.21780035,87.93724219,6.54450214,43.1386631,13,47,20,4.714071798,2.129719469,408.5862296,29.17240596,621,621
2/5/2025 8:00,28.7420098,85.81675947,6.452006451,48.54598575,31,53,16,5.58758009,12.97677785,438.2935917,25.25480284,622,622
3/5/2025 8:00,29.65021184,80.29868321,6.489259136,56.76278363,28,45,23,8.070870695,18.1614959,445.8465797,13.89557304,623,623
4/5/2025 8:00,27.23924995,86.404241,6.713410626,37.31236904,31,37,21,3.941354568,7.539806865,410.467024,24.3877963,624,624
5/5/2025 8:00,28.95172351,81.67085323,6.510840928,56.51103293,33,60,15,8.133386104,15.99789573,396.7652042,23.06373633,625,625
6/5/2025 8:00,28.18837136,82.60629652,6.287380117,37.01110438,34,45,21,7.696929151,8.152309372,372.0802845,10.77252582,626,626
7/5/2025 8:00,28.30041493,86.20681554,6.86308576,50.47333854,13,57,25,7.038012434,19.02126378,376.2413818,12.35207772,627,627
8/5/2025 8:00,27.89636126,88.71782287,6.78415271,57.79863368,33,57,17,8.432969459,5.093254843,406.3792329,24.22621946,628,628
9/5/2025 8:00,28.6899851,87.50436797,6.769415888,44.56598352,32,57,22,3.079332603,12.59355039,395.4618699,13.94508202,629,629
10/5/2025 8:00,27.8262623,88.73100226,6.320768488,56.68833819,23,59,25,7.009360663,0.876751781,442.6063277,23.67937136,630,630
11/5/2025 8:00,28.70562673,81.59200689,6.705008504,59.87065439,35,41,18,6.421474608,5.472917622,431.8522264,10.80616463,631,631
12/5/2025 8:00,28.6362812,84.61431076,6.790736339,48.48319335,6,48,24,2.901463447,1.823532637,441.6905516,23.88330696,632,632
13/5/2025 8:00,28.28511547,88.4393979,7.130278657,48.56690235,29,36,25,9.826969285,12.02750177,428.1406828,25.72046934,633,633
14/5/2025 8:00,27.60887393,86.13316408,7.012740397,43.80041104,4,36,22,8.891255749,0.925312451,407.3159817,16.45921435,634,634
15/5/2025 8:00,28.60901145,86.99495766,7.155685016,36.94616965,10,59,22,5.406923682,4.380225305,379.5908068,23.56871099,635,635
16/5/2025 8:00,29.24598976,84.80084105,6.991242362,53.43228915,14,48,21,4.632358652,19.65807546,357.8642892,19.57807919,636,636
17/5/2025 8:00,28.62911222,89.1148059,6.218923893,50.49913241,8,50,21,4.980442968,9.307720649,432.6198746,27.90197104,637,637
18/5/2025 8:00,29.57329479,88.07505524,7.199495368,45.04467075,20,40,15,3.120759666,17.43083548,448.6540014,24.79759331,638,638
19/5/2025 8:00,27.82684262,87.16679147,6.389882166,58.37249772,36,43,22,6.243353216,4.378503751,403.0980153,21.60431481,639,639
20/5/2025 8:00,29.8757015,83.14796296,6.623438282,40.12044158,14,57,15,5.522106363,8.100873807,416.7675209,22.58016033,640,640
21/5/2025 8:00,27.33684386,88.50229102,7.033012777,51.09802625,11,60,23,7.105378195,12.3575014,366.0509646,16.99342995,641,641
22/5/2025 8:00,29.83040388,89.30428305,6.32400451,58.86687093,10,59,15,2.426137393,10.82294034,399.4742721,18.34078536,642,642
23/5/2025 8:00,28.2753171,82.76020821,6.397636709,56.04995423,7,60,25,8.626819416,14.92927959,444.5969776,15.5042781,643,643
24/5/2025 8:00,29.86860065,85.99127934,6.401455706,58.41394143,2,47,15,2.142934391,3.840101311,423.6103634,28.46600545,644,644
25/5/2025 8:00,29.5888162,89.9939693,6.904587016,54.96121262,20,45,22,3.591865623,2.78403339,428.9305951,26.97246172,645,645
26/5/2025 8:00,28.07219563,82.9116472,6.478557136,49.61865305,2,39,15,9.917378999,6.121300793,394.5850389,23.26303205,646,646
27/5/2025 8:00,27.84026517,89.99615558,7.063022095,52.84626009,27,40,24,1.854838958,6.14663151,436.2994439,27.77957705,647,647
28/5/2025 8:00,27.10818093,87.4512669,6.981758362,55.03723979,35,48,15,3.8606378,0.866479056,391.1109285,10.89851851,648,648
29/5/2025 8:00,27.68515114,81.94268594,6.227134139,54.62243308,4,59,25,7.92611239,8.505165616,414.7284233,23.2938659,649,649
30/5/2025 8:00,29.34594634,85.60472562,6.232836962,59.03629954,1,48,24,7.336082734,11.41265664,437.4206367,20.34366154,650,650
31/5/2025 8:00,28.36319404,84.8593608,7.140437859,52.93031105,36,43,21,7.938921331,13.5933295,398.2784844,22.68540602,651,651
1/6/2025 8:00,27.65280218,89.80650642,6.459252023,56.52558045,11,46,24,3.079517797,6.89847804,433.7508417,21.88468062,652,652
2/6/2025 8:00,27.31372793,85.44815232,6.568795404,53.15223123,34,47,19,6.247359776,3.615226511,363.9207926,23.20053728,653,653
3/6/2025 8:00,27.06909959,86.89934108,7.12851089,50.46746116,21,44,18,4.69705651,16.40641119,406.8840094,19.12486535,654,654
4/6/2025 8:00,28.06642822,85.91625451,6.42937879,39.23831035,17,58,20,2.900120014,14.75660833,392.712576,20.51109414,655,655
5/6/2025 8:00,27.73329078,81.13903037,6.248900919,44.17580911,25,40,21,9.40556478,6.872896393,350.924912,22.22238671,656,656
6/6/2025 8:00,27.53632932,89.92908171,6.619891498,45.48591922,2,38,18,5.221483058,8.666745176,400.7704378,22.57522849,657,657
7/6/2025 8:00,29.66461594,84.28187572,6.377568542,56.09542002,9,48,20,6.231629077,4.064010904,443.7708184,24.93689341,658,658
8/6/2025 8:00,29.9145443,85.85384444,6.415459592,41.39081525,37,49,25,9.346502115,14.96074624,416.9776633,19.16214328,659,659
9/6/2025 8:00,28.36363858,87.59810657,6.320662012,57.99524359,36,38,15,2.728009652,13.26639053,383.6512923,10.41988947,660,660
10/6/2025 8:00,29.46416042,87.60890009,6.978400282,43.15411472,40,58,15,8.134394644,7.13662668,389.5352772,13.53238605,661,661
11/6/2025 8:00,29.73013036,82.89166381,6.442335593,50.91511275,30,44,16,7.961942494,1.450456558,435.733298,14.70116686,662,662
12/6/2025 8:00,27.46852989,87.17649,7.184398832,43.78420984,1,59,23,5.188935255,8.59938234,354.0976472,26.90593273,663,663
13/6/2025 8:00,27.77076285,87.09979549,6.402926221,49.50812624,9,48,22,7.317467909,7.826374104,406.5249893,25.49440692,664,664
14/6/2025 8:00,29.12939524,88.48312598,7.085982325,36.45012824,14,41,17,5.560818397,16.22444813,440.8416529,24.73208691,665,665
15/6/2025 8:00,27.10606808,89.89593328,6.698574085,37.45680611,35,52,19,1.981301648,16.89303352,390.3559588,22.48443392,666,666
16/6/2025 8:00,28.88078945,86.94206817,6.594739424,53.79732545,31,48,17,3.119421485,8.033944127,420.5812423,11.40253936,667,667
17/6/2025 8:00,28.14720892,83.8001509,6.647965508,37.44800463,4,41,20,2.671820951,7.500012895,417.9700919,22.08148011,668,668
18/6/2025 8:00,29.89129144,80.14487166,7.120032489,54.7960127,30,37,25,6.123245865,6.978795568,400.8839212,26.23302147,669,669
19/6/2025 8:00,27.41503453,80.98004661,6.91380932,40.53173216,9,35,20,7.678046359,6.399982122,390.4579539,18.8711517,670,670
20/6/2025 8:00,29.27308605,89.4875022,7.073048264,50.9246554,20,41,20,4.693911682,14.45771686,383.5896185,28.66508856,671,671
21/6/2025 8:00,29.65296893,88.48587386,6.5304707,56.01913159,37,50,23,5.944345805,0.664073786,356.5887368,17.12070476,672,672
22/6/2025 8:00,28.44524991,82.67639542,6.684381357,58.18713162,34,35,21,1.122634612,11.34046934,380.662852,24.94473911,673,673
23/6/2025 8:00,27.96235681,83.97586797,6.581351374,48.9366954,14,37,15,2.878720402,18.21332158,384.3447359,24.40491882,674,674
24/6/2025 8:00,29.25649321,81.97952224,6.86483915,42.02483277,23,39,22,1.696817669,19.4129005,446.0539623,23.55006874,675,675
25/6/2025 8:00,28.36291385,88.00989267,6.487124217,43.05130077,5,45,21,4.405542852,1.086965606,360.6948344,27.36135221,676,676
26/6/2025 8:00,27.62749466,86.49366929,6.605733068,39.26137642,22,37,20,2.229561239,0.502492625,393.1123667,23.95993125,677,677
27/6/2025 8:00,28.66086349,86.12194568,6.860602782,50.01534317,40,51,17,9.731649308,3.855487012,358.1168399,29.66750757,678,678
28/6/2025 8:00,29.2114218,87.11497805,6.41874299,51.53848218,27,56,20,4.909971703,14.36563681,426.6984771,15.13176546,679,679
29/6/2025 8:00,29.40889385,86.16063492,6.365513634,53.35486977,31,40,22,2.102557599,2.64432959,432.0031917,29.60982809,680,680
30/6/2025 8:00,28.02952623,84.8845732,6.556372966,36.12042927,38,36,21,2.808803839,2.827103512,434.0139525,10.50661296,681,681
1/7/2025 8:00,28.08657178,80.35005927,6.760694228,38.14476781,6,37,17,1.317695173,9.664957262,415.8274113,29.35473729,682,682
2/7/2025 8:00,29.16174608,80.28038146,6.715276663,40.16545979,6,47,18,6.57744941,15.47066288,384.7250941,27.60914463,683,683
3/7/2025 8:00,29.8596912,80.03499648,6.666380512,50.66487502,24,44,17,5.693176783,16.73248107,376.8855854,29.14611108,684,684
4/7/2025 8:00,29.06631494,83.6869203,6.626629798,43.95183726,25,59,19,6.954446291,0.33312772,418.6148779,14.23913697,685,685
5/7/2025 8:00,27.38538997,88.66663953,6.702772465,58.29933073,32,56,21,4.090801775,15.60483356,419.5160356,23.44052957,686,686
6/7/2025 8:00,27.93034941,85.42058715,7.011030515,43.25095608,8,45,18,3.985567799,8.342840532,355.9193778,11.66135808,687,687
7/7/2025 8:00,29.2808618,81.8009244,6.890156495,44.47427436,19,39,17,2.379288955,18.12106919,428.2979961,22.98077834,688,688
8/7/2025 8:00,28.9973145,83.78911515,6.821747052,59.84499208,39,37,15,5.893271832,13.88035753,367.266774,29.03339864,689,689
9/7/2025 8:00,27.92678579,86.5543196,7.183189922,43.4826194,33,37,19,2.774447043,8.212375814,433.6612806,15.31446341,690,690
10/7/2025 8:00,28.5474135,88.9570454,6.27258822,49.4897245,26,54,17,2.701766677,6.123845778,370.5147341,20.2873195,691,691
11/7/2025 8:00,29.36488409,89.1886954,6.679127482,48.30159325,21,51,15,7.686820021,17.73431067,355.7771604,17.71577681,692,692
12/7/2025 8:00,28.56149805,83.63802195,6.689825155,41.013132,22,54,20,7.053076401,1.043991508,413.6910123,25.66663034,693,693
13/7/2025 8:00,28.43683487,87.91332682,6.583381939,43.12063289,29,45,16,6.05953585,8.842491454,366.8034164,14.2575018,694,694
14/7/2025 8:00,28.79728147,80.45744422,6.725551062,44.30070517,4,40,21,5.678531006,0.337694958,389.256029,11.92492705,695,695
15/7/2025 8:00,28.7275267,89.12760359,7.069747814,58.52974279,10,37,22,3.675505614,13.13414232,368.986739,17.84930634,696,696
16/7/2025 8:00,27.95639663,83.52706038,6.921993878,43.25726752,4,44,19,9.6842447,13.6440987,409.0029862,28.69797587,697,697
17/7/2025 8:00,28.17458662,83.69659318,6.770955317,37.2464655,20,45,17,1.30908638,6.892584945,395.2920185,12.36468404,698,698
18/7/2025 8:00,28.77653519,86.69133979,6.983130466,56.12443206,23,45,23,1.889212862,8.737910097,397.7465295,26.96349885,699,699
19/7/2025 8:00,28.438097,83.48991368,6.267684328,52.55469976,25,48,21,4.205619609,11.3642821,406.8325454,18.61292224,700,700
1/1/2025 8:00,29.48439992,63.19915325,7.454532137,71.89090748,56,79,15,8.036079678,19.27050409,385.6382794,18.92257803,701,701
2/1/2025 8:00,26.73433965,68.13999721,7.040056094,67.15096376,25,62,21,5.945108746,13.51039295,367.0861571,26.46727744,702,702
3/1/2025 8:00,26.27274407,62.28814857,7.418650668,70.23207557,42,61,22,7.098344555,6.503058374,423.6303973,17.8478751,703,703
4/1/2025 8:00,34.03679184,67.21113844,6.501869314,73.23573601,42,73,25,3.585402074,10.89415917,385.3885687,20.57813457,704,704
5/1/2025 8:00,28.03644051,65.06601664,6.814410928,72.49507741,44,58,18,8.739971967,17.83873385,434.3386569,26.77931904,705,705
6/1/2025 8:00,28.81460716,65.33538112,7.581442888,62.26242533,50,55,16,9.981129275,8.762726019,433.5408732,23.2927229,706,706
7/1/2025 8:00,34.03619494,64.28791388,7.741418772,66.85510868,35,72,21,1.581492296,11.90781621,373.3767106,16.53271795,707,707
8/1/2025 8:00,33.8642935,61.57072498,6.573531614,68.02199825,30,64,20,1.314301915,10.83516556,423.2790686,15.64907935,708,708
9/1/2025 8:00,32.84213012,68.68401492,7.543804223,73.67166182,27,64,21,3.440820109,16.87236228,368.5777098,11.10711732,709,709
10/1/2025 8:00,27.10053268,63.36085585,6.5408208,73.84949872,50,74,17,1.53994009,2.631042772,399.3824738,15.3690511,710,710
